Position,Track Name,Artist,Streams,URL,Date,Region
18,ZEZE (feat. Travis Scott & Offset),Kodak Black,2145,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA,2018-11-05,lt
19,Happier,Marshmello,2104,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-11-05,lt
20,Kiss and Make Up,Dua Lipa,2034,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2018-11-05,lt
21,Be Alright,Dean Lewis,1807,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2018-11-05,lt
22,Tu Maivais,Free Finga,1777,https://open.spotify.com/track/5xfm1GSz2tHXM8GMfBpWk2,2018-11-05,lt
23,Mo Bamba,Sheck Wes,1770,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2018-11-05,lt
24,MIA (feat. Drake),Bad Bunny,1723,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2018-11-05,lt
25,Under Pressure - Remastered,Queen,1699,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,2018-11-05,lt
26,Somebody To Love - Remastered 2011,Queen,1679,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf,2018-11-05,lt
27,SICKO MODE,Travis Scott,1651,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2018-11-05,lt
28,I Found You (with Calvin Harris),benny blanco,1634,https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh,2018-11-05,lt
29,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1572,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2018-11-05,lt
30,Don't Stop Me Now - Remastered,Queen,1542,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2018-11-05,lt
31,Suncity (feat. Empress Of),Khalid,1489,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN,2018-11-05,lt
32,Better Now,Post Malone,1487,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2018-11-05,lt
33,Eastside (with Halsey & Khalid),benny blanco,1482,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,2018-11-05,lt
34,Natural,Imagine Dragons,1472,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP,2018-11-05,lt
35,I Love It (& Lil Pump),Kanye West,1444,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,2018-11-05,lt
36,Nevermind,Dennis Lloyd,1385,https://open.spotify.com/track/63SevszngYpZOwf63o61K4,2018-11-05,lt
37,There's No Way (feat. Julia Michaels),Lauv,1378,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ,2018-11-05,lt
38,Killer Queen - Remastered 2011,Queen,1373,https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8,2018-11-05,lt
39,Ruin My Life,Zara Larsson,1339,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2018-11-05,lt
40,Happy Now,Kygo,1311,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2018-11-05,lt
41,Wake Up in the Sky,Gucci Mane,1302,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq,2018-11-05,lt
42,Thunderclouds,Sia,1299,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,2018-11-05,lt
43,Waste It On Me (feat. BTS),Steve Aoki,1292,https://open.spotify.com/track/2r1T6xGTVaNAqBoPH4lZEE,2018-11-05,lt
44,Money,Cardi B,1233,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2018-11-05,lt
45,Diamond Heart,Alan Walker,1224,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT,2018-11-05,lt
46,Youngblood,5 Seconds of Summer,1221,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2018-11-05,lt
47,Body (feat. Brando),Loud Luxury,1218,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2018-11-05,lt
48,Love Someone,Lukas Graham,1207,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2018-11-05,lt
49,Electricity (with Dua Lipa),Silk City,1197,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk,2018-11-05,lt
50,Moonlight,XXXTENTACION,1178,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2018-11-05,lt
51,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,1176,https://open.spotify.com/track/4edS9dC0JPBlSS4p4gMOT0,2018-11-05,lt
52,Solo (feat. Demi Lovato),Clean Bandit,1169,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,2018-11-05,lt
53,SAD!,XXXTENTACION,1127,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2018-11-05,lt
54,rockstar (feat. 21 Savage),Post Malone,1124,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2018-11-05,lt
55,We Will Rock You - Remastered,Queen,1113,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn,2018-11-05,lt
56,Lucid Dreams,Juice WRLD,1099,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf,2018-11-05,lt
57,Crazy Little Thing Called Love - Remastered 2011,Queen,1065,https://open.spotify.com/track/6xdLJrVj4vIXwhuG8TMopk,2018-11-05,lt
58,No Stylist,French Montana,1061,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,2018-11-05,lt
59,Shotgun,George Ezra,1061,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2018-11-05,lt
60,Lost In Japan - Remix,Shawn Mendes,1058,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv,2018-11-05,lt
61,Say My Name,David Guetta,1046,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2018-11-05,lt
62,POP/STARS,K/DA,1024,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ,2018-11-05,lt
63,One Kiss (with Dua Lipa),Calvin Harris,1021,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2018-11-05,lt
64,1999,Charli XCX,1009,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8,2018-11-05,lt
65,Lucky You (feat. Joyner Lucas),Eminem,1001,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,2018-11-05,lt
Position,Track Name,Artist,Streams,URL,2018-11-06,lt
1,"thank u, next",Ariana Grande,5002,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2018-11-06,lt
2,Shallow,Lady Gaga,4749,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2018-11-06,lt
3,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,3175,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2018-11-06,lt
4,Without Me,Halsey,2910,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2018-11-06,lt
5,when the party's over,Billie Eilish,2856,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2018-11-06,lt
6,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2732,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8,2018-11-06,lt
7,Bohemian Rhapsody - Remastered 2011,Queen,2598,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2018-11-06,lt
8,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2516,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2018-11-06,lt
9,Always Remember Us This Way,Lady Gaga,2469,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2018-11-06,lt
10,Promises (with Sam Smith),Calvin Harris,2459,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2018-11-06,lt
11,Let You Love Me,Rita Ora,2412,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS,2018-11-06,lt
12,Sweet but Psycho,Ava Max,2411,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2018-11-06,lt
13,Woman Like Me (feat. Nicki Minaj),Little Mix,2392,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1,2018-11-06,lt
14,Better,Khalid,2345,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2018-11-06,lt
15,In My Mind,Dynoro,2232,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2018-11-06,lt
16,ZEZE (feat. Travis Scott & Offset),Kodak Black,2175,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA,2018-11-06,lt
17,Falling Down - Bonus Track,Lil Peep,2118,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q,2018-11-06,lt
18,Happier,Marshmello,2097,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-11-06,lt
19,Another One Bites The Dust - Remastered 2011,Queen,2087,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2018-11-06,lt
20,Kiss and Make Up,Dua Lipa,2050,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2018-11-06,lt
21,Be Alright,Dean Lewis,1919,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2018-11-06,lt
22,I Found You (with Calvin Harris),benny blanco,1835,https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh,2018-11-06,lt
